area,area_type,occupation,tot_emp,emp_prse,h_mean,a_mean,h_pct10,h_median,h_pct90,a_pct10,a_median,a_pct90
A50,2,Roofers,290,14.3,17.61,36620,13.22,17.32,23.03,27500,36030,47900
A50,2,Sheet Metal Workers,350,21.8,22,45770,15.07,21.47,29.95,31350,44660,62310
A50,2,Structural Iron and Steel Workers,70,29,20.11,41840,15.72,19.39,26.64,32710,40340,55420
A50,2,Solar Photovoltaic Installers,100,45.1,18.95,39410,14.46,18.66,24.01,30070,38820,49940
A50,2,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",100,40,17.31,36000,12.96,17.26,22.45,26950,35910,46700
A50,2,Helpers--Carpenters,230,22.4,14.94,31070,11.44,14.87,18.61,23790,30930,38710
A50,2,Helpers--Electricians,130,25.2,14.28,29710,10.35,13.92,18.79,21530,28950,39070
A50,2,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",110,35.2,14.42,30000,12.02,14.01,18.27,25010,29150,38010
A50,2,Helpers--Roofers,50,15.4,11.79,24520,10,11.71,14.13,20790,24360,29400
A50,2,Construction and Building Inspectors,120,24.2,21.36,44430,12.73,19.3,31.78,26480,40150,66100
A50,2,Hazardous Materials Removal Workers,120,17,18.76,39010,15.59,18.08,23,32420,37610,47850
A50,2,Highway Maintenance Workers,1580,10.3,19.2,39940,15.2,18.9,23.89,31610,39310,49690
A50,2,Septic Tank Servicers and Sewer Pipe Cleaners,90,47.6,16.37,34040,12.42,15.73,22.14,25820,32720,46050
A50,2,"Earth Drillers, Except Oil and Gas",40,25.8,20.17,41950,15.94,19.41,26.27,33150,40370,54650
A50,2,"Rock Splitters, Quarry",**,**,23.3,48450,16.03,21.25,29.05,33340,44200,60420
A50,2,Helpers--Extraction Workers,**,**,14.22,29570,12.01,13.73,18.64,24980,28550,38770
A50,2,"Installation, Maintenance, and Repair Occupations",12510,3.6,21.97,45700,12.8,20.56,34.1,26620,42760,70920
A50,2,"First-Line Supervisors of Mechanics, Installers, and Repairers",1180,6.6,29.99,62380,19.12,29.08,43.98,39770,60490,91480
A50,2,"Computer, Automated Teller, and Office Machine Repairers",80,26.3,18.19,37840,12.25,18.04,23.79,25480,37520,49480
A50,2,"Radio, Cellular, and Tower Equipment Installers and Repairers",30,30,23.74,49390,15.71,22.9,33.86,32690,47630,70430
A50,2,"Telecommunications Equipment Installers and Repairers, Except Line Installers",640,27.8,29.28,60910,18.82,30.36,37.91,39140,63160,78860
A50,2,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",220,28.6,28.16,58570,18.3,29.75,37.03,38070,61880,77020
A50,2,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",70,14,41.85,87060,30.09,42.11,54.43,62580,87580,113210
A50,2,Electronic Home Entertainment Equipment Installers and Repairers,140,30.8,18.66,38810,11.94,19.01,25.66,24830,39530,53370
A50,2,Security and Fire Alarm Systems Installers,80,18.8,23.14,48130,14.15,22.4,34.21,29440,46580,71160
A50,2,Aircraft Mechanics and Service Technicians,150,28.4,26.93,56010,17.06,28.18,35.45,35490,58620,73740
A50,2,Automotive Body and Related Repairers,590,30.8,20.65,42960,13.88,19.94,29.01,28870,41470,60340
A50,2,Automotive Glass Installers and Repairers,**,**,16.74,34820,10.28,16.37,25.87,21380,34060,53820
A50,2,Automotive Service Technicians and Mechanics,1800,9.4,17.95,37340,11.2,17.38,25.53,23300,36140,53090
A50,2,Bus and Truck Mechanics and Diesel Engine Specialists,680,12.7,21.93,45620,15.43,20.52,31.54,32090,42670,65600
A50,2,Farm Equipment Mechanics and Service Technicians,110,34.5,22.16,46090,14.66,21.04,30.46,30500,43770,63350
A50,2,"Mobile Heavy Equipment Mechanics, Except Engines",190,12.7,20.94,43550,14.24,20.49,29.32,29610,42620,61000
A50,2,Motorboat Mechanics and Service Technicians,80,30.3,18.76,39020,14.36,18.92,23.45,29860,39350,48770
A50,2,Motorcycle Mechanics,30,46.9,13.98,29080,10.63,13.44,19.04,22100,27950,39610
A50,2,Outdoor Power Equipment and Other Small Engine Mechanics,220,36.6,16.05,33390,12.28,15.78,20.85,25540,32820,43360
A50,2,Bicycle Repairers,60,38.5,14.51,30190,9.91,15.18,18.4,20610,31580,38270
A50,2,Recreational Vehicle Service Technicians,40,48.5,17.3,35990,13.22,17.1,22.63,27500,35570,47070
A50,2,Tire Repairers and Changers,90,35.6,14.54,30240,12.06,14.22,18.32,25090,29590,38110
A50,2,"Control and Valve Installers and Repairers, Except Mechanical Door",140,34.5,21.42,44560,13.43,19.35,30.67,27930,40250,63800
A50,2,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",780,9.5,23.59,49080,17.36,22.83,30.7,36100,47480,63860
A50,2,Home Appliance Repairers,100,28,17.98,37400,13.05,16.97,26.1,27150,35290,54290
A50,2,Industrial Machinery Mechanics,510,5.5,24.54,51040,17.25,24.1,33.36,35880,50130,69390
A50,2,"Maintenance Workers, Machinery",120,12.7,19.98,41570,15.05,20.31,25.13,31300,42240,52260
A50,2,Electrical Power-Line Installers and Repairers,420,25.8,32.35,67290,20.61,33.5,42.85,42880,69670,89120
A50,2,Telecommunications Line Installers and Repairers,170,23.5,31.04,64560,20.69,32.77,38.32,43050,68170,79710
A50,2,Medical Equipment Repairers,40,19.5,24.77,51520,16.91,24.72,33.88,35170,51410,70470
A50,2,"Maintenance and Repair Workers, General",2860,5.9,18.33,38130,11.69,17.62,26.44,24320,36640,54990
A50,2,Commercial Divers,40,23.8,24.58,51120,16.5,25.56,33.71,34320,53170,70110
A50,2,"Helpers--Installation, Maintenance, and Repair Workers",200,21.6,13.45,27970,9.42,13.26,17.95,19590,27580,37340
A50,2,"Installation, Maintenance, and Repair Workers, All Other",230,16.7,20.4,42430,12.41,20.88,28.33,25820,43430,58930
A50,2,Production Occupations,20180,7.4,18.06,37560,10.6,16.21,28.36,22040,33720,58980
A50,2,First-Line Supervisors of Production and Operating Workers,1790,4,28.93,60180,15.72,27.06,42.56,32700,56280,88530
A50,2,Electrical and Electronic Equipment Assemblers,380,41.9,20.61,42870,11.36,21.64,28.44,23620,45010,59160
A50,2,Engine and Other Machine Assemblers,50,42.2,17.67,36740,13.55,17.42,22.95,28190,36230,47740
A50,2,Structural Metal Fabricators and Fitters,90,27.1,17.33,36050,12.71,15.95,24.31,26430,33180,50560
A50,2,Team Assemblers,1340,7.3,14.51,30180,10.45,13.81,19.7,21740,28730,40970
A50,2,"Assemblers and Fabricators, All Other",450,12.8,14.69,30560,9.67,14.33,20.76,20120,29800,43180
A50,2,Bakers,640,12.1,13,27040,9.38,12.38,17.81,19510,25760,37030
A50,2,Butchers and Meat Cutters,210,19.5,16.33,33970,10.63,15.83,23.08,22110,32930,48000
A50,2,"Meat, Poultry, and Fish Cutters and Trimmers",210,25.8,14.56,30280,9.62,12.51,23.35,20000,26030,48580
A50,2,Slaughterers and Meat Packers,70,11.6,14.13,29390,9.82,12.89,21.74,20430,26810,45230
A50,2,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",170,7.9,17.84,37100,11.5,18.2,22.99,23920,37860,47810
A50,2,Food Batchmakers,630,15.9,16.62,34570,11.06,15.89,22.97,23010,33060,47780
A50,2,Food Cooking Machine Operators and Tenders,30,49.1,14.03,29180,12.17,13.75,17.19,25310,28600,35760
A50,2,"Food Processing Workers, All Other",50,32.9,13.93,28980,9.28,14.64,18.61,19300,30450,38710
A50,2,"Computer-Controlled Machine Tool Operators, Metal and Plastic",1110,3.4,24.49,50930,15.59,26.53,30.34,32440,55190,63110
A50,2,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",150,25.5,22.09,45950,12.98,20.95,34.08,27000,43580,70880
A50,2,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",120,18.7,17.12,35610,12.14,16.39,25.07,25240,34080,52140
A50,2,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",230,12.3,14.45,30060,10.49,13.96,18.77,21810,29040,39040
A50,2,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",30,11.9,14.74,30650,10.63,15.28,18.43,22110,31780,38330
A50,2,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",170,5.7,15.62,32500,10.88,15.57,20.87,22640,32380,43400
A50,2,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",180,13.4,15.76,32770,10.72,15.62,21.83,22300,32500,45400
A50,2,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",170,8.5,15.56,32360,11.59,14.7,21.36,24110,30590,44420
A50,2,Machinists,690,8.5,19.71,40990,13.68,19.05,27.61,28460,39620,57440
A50,2,"Model Makers, Metal and Plastic",50,28.5,20.56,42760,16.2,21.18,23.71,33690,44060,49320
A50,2,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",300,7.1,13.44,27940,10.07,11.96,18.76,20940,24880,39030
A50,2,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",90,41.2,16.26,33830,11.84,16,21.81,24630,33280,45370
A50,2,Tool and Die Makers,130,5.1,28.53,59340,17.53,31.43,38.15,36450,65380,79340
A50,2,"Welders, Cutters, Solderers, and Brazers",410,15.7,17.39,36170,11.66,16.12,24.16,24260,33520,50240
A50,2,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",60,19,16.06,33400,12.31,16.14,19.73,25600,33580,41050
A50,2,"Tool Grinders, Filers, and Sharpeners",60,30.3,19.47,40500,13.88,18.59,24.16,28870,38680,50250
A50,2,"Metal Workers and Plastic Workers, All Other",130,33.4,15.54,32320,10.36,16,21.49,21550,33280,44690
A50,2,Prepress Technicians and Workers,60,15.8,18.95,39430,12.83,18.12,26.93,26680,37700,56000
A50,2,Printing Press Operators,330,12.1,18.11,37670,12.47,17.68,25.14,25930,36770,52300
A50,2,Print Binding and Finishing Workers,130,16.9,16.2,33690,10.76,15.98,22.7,22380,33240,47210
A50,2,Laundry and Dry-Cleaning Workers,490,15.1,11.4,23720,9.28,10.89,14.39,19290,22650,29930
A50,2,"Pressers, Textile, Garment, and Related Materials",40,39.5,11.35,23610,9.87,11.21,13.73,20520,23320,28560
A50,2,Sewing Machine Operators,180,10.8,11.8,24550,9.46,11.33,14.85,19670,23570,30890
A50,2,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",60,22.4,17.44,36280,13.23,17.34,22.45,27530,36060,46710
A50,2,Cabinetmakers and Bench Carpenters,450,16,17.65,36720,12.44,16.6,26.2,25870,34520,54500
A50,2,Furniture Finishers,140,13,13.07,27180,10.22,12.74,16.96,21260,26490,35270
A50,2,"Sawing Machine Setters, Operators, and Tenders, Wood",210,19.7,16.31,33920,11.66,14.63,23.29,24260,30430,48450
A50,2,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",550,15.1,13.71,28510,10.23,13.34,18.08,21270,27750,37610
A50,2,Power Plant Operators,130,21,33.52,69710,21.65,34.36,45.66,45040,71470,94970
A50,2,Stationary Engineers and Boiler Operators,50,30.9,20.3,42220,11.83,19.95,28.87,24610,41500,60040
A50,2,Water and Wastewater Treatment Plant and System Operators,360,17,21.87,45480,13.46,22.01,29.54,28010,45780,61440
A50,2,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",120,18.7,19.12,39770,12.98,18.01,27.58,27000,37460,57370
A50,2,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",180,14.5,24.27,50470,16.19,22.1,41.71,33680,45960,86760
A50,2,"Grinding and Polishing Workers, Hand",130,20.1,18.24,37940,10.58,19.87,24.86,22000,41330,51710
A50,2,"Mixing and Blending Machine Setters, Operators, and Tenders",240,13.6,15.87,33010,11.91,15.65,20.61,24770,32560,42870
A50,2,"Cutters and Trimmers, Hand",80,25.8,16.49,34310,10.72,16.03,23.58,22300,33350,49050
A50,2,"Cutting and Slicing Machine Setters, Operators, and Tenders",360,12.4,15.6,32450,10.33,15.08,21.91,21480,31370,45570
A50,2,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",120,12.5,14.83,30840,10.48,15.09,18.77,21790,31390,39050
A50,2,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",70,7.3,11.21,23320,9.25,9.65,15.88,19240,20070,33040
A50,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",880,6.3,18.19,37840,10.79,16.83,27.52,22440,35000,57230
A50,2,Jewelers and Precious Stone and Metal Workers,170,33.6,19.24,40030,13.05,18.9,24.69,27140,39310,51360
A50,2,Dental Laboratory Technicians,90,38.5,21.64,45020,15.75,21.84,28.7,32760,45420,59700
A50,2,Packaging and Filling Machine Operators and Tenders,1360,4.4,15.35,31920,11.64,14.84,19.84,24220,30870,41270
A50,2,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",250,12.1,18.08,37610,11.58,17.6,24.31,24080,36620,50550
A50,2,"Painters, Transportation Equipment",30,25.9,21.17,44040,10.72,21.19,29.73,22290,44080,61830
A50,2,"Painting, Coating, and Decorating Workers",80,25.6,12.46,25920,10.12,12.39,14.95,21040,25770,31090
A50,2,Photographic Process Workers and Processing Machine Operators,**,**,21.44,44600,12.52,18.08,37.84,26050,37600,78700
A50,2,Adhesive Bonding Machine Operators and Tenders,50,24.5,14.16,29450,9.38,13.37,21.24,19500,27810,44180
A50,2,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",**,**,12.42,25830,9.98,11.85,15.44,20760,24640,32120
A50,2,Cooling and Freezing Equipment Operators and Tenders,110,0.9,12.16,25300,10.03,11.69,15,20870,24310,31190
A50,2,"Molders, Shapers, and Casters, Except Metal and Plastic",170,43.4,22.88,47580,12.22,24.22,31.18,25420,50370,64850
A50,2,"Paper Goods Machine Setters, Operators, and Tenders",120,19.9,17.98,37400,13.6,17.76,23.14,28290,36940,48140
A50,2,Helpers--Production Workers,690,11.6,13.52,28120,10.01,13.35,17.8,20830,27770,37020
A50,2,"Production Workers, All Other",400,17.4,15.03,31260,9.42,11.39,31.66,19590,23700,65850
A50,2,Transportation and Material Moving Occupations,16110,3.6,17.65,36710,10.04,16.09,27.32,20880,33460,56820
A50,2,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",340,25.2,*,*,*,*,*,*,*,*
A50,2,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,700,11.4,29.77,61930,14.17,28.8,43.97,29460,59900,91470
A50,2,Commercial Pilots,**,**,*,53690,*,*,*,23720,56900,63990
A50,2,Airfield Operations Specialists,**,**,19.64,40840,13.07,20.31,25.7,27180,42240,53450
A50,2,"Bus Drivers, Transit and Intercity",330,32.3,16.86,35060,13.06,16.85,21.48,27170,35050,44690
A50,2,"Bus Drivers, School or Special Client",1470,14,16.87,35090,12.45,16.43,22.59,25900,34170,46990
A50,2,Driver/Sales Workers,880,15.8,15.26,31730,9.84,12.94,25.18,20470,26910,52370
A50,2,Heavy and Tractor-Trailer Truck Drivers,3440,5.7,20.77,43200,14.49,19.25,29.84,30150,40040,62070
A50,2,Light Truck or Delivery Services Drivers,2100,11.1,16.8,34950,9.6,15.29,26.96,19960,31790,56070
A50,2,Taxi Drivers and Chauffeurs,540,10.9,11.69,24320,9.2,11,15.42,19140,22890,32080
A50,2,Parking Lot Attendants,80,47.7,11.21,23330,9.24,10.54,14.54,19220,21920,30250
A50,2,Crane and Tower Operators,80,20.3,23.81,49520,19.87,22.76,30.91,41340,47330,64290
A50,2,Excavating and Loading Machine and Dragline Operators,150,34.9,17.68,36780,15.3,17.6,21.9,31820,36600,45560
A50,2,Industrial Truck and Tractor Operators,910,5.9,16.72,34780,12.45,16.68,22.04,25890,34700,45840
A50,2,Cleaners of Vehicles and Equipment,440,16.2,12.06,25080,9.32,11.54,15.83,19380,24000,32930
A50,2,"Laborers and Freight, Stock, and Material Movers, Hand",2250,7.5,13.63,28350,9.51,12.8,18.83,19770,26620,39170
A50,2,Machine Feeders and Offbearers,60,23.7,13.91,28930,9.47,13.85,18.58,19690,28810,38650
A50,2,"Packers and Packagers, Hand",940,7.3,12.07,25110,9.35,11.25,16.58,19450,23390,34490
A50,2,Refuse and Recyclable Material Collectors,470,11.1,15.86,32990,12.09,15.99,19.22,25150,33270,39970
A51,2,All Occupations,3682450,0.5,24.84,51670,8.83,18.36,49.63,18360,38180,103220
A51,2,Management Occupations,166610,1.2,61.79,128530,26.92,55.95,90,56000,116380,90
A51,2,Chief Executives,6030,5.3,94.77,197120,14.29,#,90,29720,90,90
A51,2,General and Operations Managers,50950,1.8,63.87,132840,24.78,56.5,90,51550,117520,90
A51,2,Legislators,720,10.5,*,24760,*,*,*,16060,18270,49580
A51,2,Advertising and Promotions Managers,220,26.5,61.71,128350,27.18,51.98,90,56540,108120,90
A51,2,Marketing Managers,3410,4.5,73.69,153280,40.11,69.36,90,83430,144270,90
A51,2,Sales Managers,5750,4.1,75.3,156620,28.51,70.21,90,59290,146040,90
A51,2,Public Relations and Fundraising Managers,1260,7.1,67.73,140870,35.44,62.75,90,73710,130510,90
A51,2,Administrative Services Managers,4160,3,47.42,98630,27.33,43.86,72.2,56850,91220,150180
A51,2,Computer and Information Systems Managers,13830,5.4,76.54,159200,46.99,73.01,90,97730,151850,90
A51,2,Financial Managers,12210,3.3,70.83,147330,34.89,63.64,90,72560,132370,90
A51,2,Industrial Production Managers,1980,4.3,56.15,116790,31.21,51.66,86.29,64920,107460,179490
A51,2,Purchasing Managers,2480,3.2,61.59,128100,40.39,60.19,81.3,84000,125200,169110
A51,2,"Transportation, Storage, and Distribution Managers",1940,3.8,49.89,103770,29.06,47.88,73.69,60440,99600,153280
A51,2,Compensation and Benefits Managers,440,9.5,61.56,128040,28.05,57,90,58340,118570,90
A51,2,Human Resources Managers,3280,2.9,61.79,128530,35.25,58.97,90,73320,122650,90
A51,2,Training and Development Managers,1010,8.1,58.7,122100,34.36,54.29,88.86,71470,112920,184830
A51,2,Construction Managers,5570,7.2,51.7,107540,29.17,46.04,79.73,60660,95760,165850
A51,2,"Education Administrators, Preschool and Childcare Center/Program",930,12.3,27.19,56560,16.26,26.1,38.8,33820,54280,80700
A51,2,"Education Administrators, Elementary and Secondary School",6570,3.8,*,91110,*,*,*,61800,88470,129510
A51,2,"Education Administrators, Postsecondary",2830,10.4,49.09,102100,25.21,42.17,83.04,52440,87710,172720
A51,2,"Education Administrators, All Other",1080,5.7,47.35,98490,28.97,46.57,65.27,60260,96870,135770
A51,2,Architectural and Engineering Managers,4170,4.1,71.86,149460,44.59,67.6,90,92750,140600,90
A51,2,Food Service Managers,4550,7.3,31.8,66140,18.2,27.6,46.65,37850,57400,97040
A51,2,Funeral Service Managers,150,18.1,48.69,101270,20.93,42.99,79.31,43530,89410,164970
A51,2,Lodging Managers,1090,22.1,37.89,78810,16.77,35.91,57.25,34880,74700,119080
A51,2,Medical and Health Services Managers,6760,3.6,51.56,107230,28.76,45.95,77.87,59810,95580,161980
A51,2,Natural Sciences Managers,1250,3.5,64.6,134360,39.26,60.68,88.29,81670,126220,183640
A51,2,Postmasters and Mail Superintendents,420,0,33.18,69000,23.23,32.97,42.24,48320,68570,87870
A51,2,"Property, Real Estate, and Community Association Managers",2440,9,41.61,86540,17.31,37.47,72.56,36000,77930,150920
A51,2,Social and Community Service Managers,2430,4.4,38.01,79050,23.13,35.33,58.26,48100,73490,121180
A51,2,Emergency Management Directors,520,16.1,41.2,85700,24.9,35.84,67.33,51800,74550,140040
A51,2,"Managers, All Other",16200,1.9,59.68,124120,37.02,58.48,78.95,77000,121630,164220
A51,2,Business and Financial Operations Occupations,251780,1.8,39.24,81620,19.95,35.96,62.19,41490,74790,129350
A51,2,"Agents and Business Managers of Artists, Performers, and Athletes",220,26,37.02,77000,11.39,22.83,90,23690,47490,90
A51,2,"Wholesale and Retail Buyers, Except Farm Products",1760,10.6,27.78,57780,13.43,24.21,44.54,27940,50360,92640
A51,2,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",12340,2.2,36.29,75480,20.57,35.09,54.27,42790,72990,112870
A51,2,"Claims Adjusters, Examiners, and Investigators",5350,15.4,30.96,64390,19.41,30.97,43.88,40370,64430,91270
A51,2,"Insurance Appraisers, Auto Damage",**,**,32.41,67410,21.04,29.74,48.77,43760,61860,101430
A51,2,Compliance Officers,7070,3.4,34.92,72630,19.59,32.69,53.29,40750,67990,110840
A51,2,Cost Estimators,8840,3.8,32.16,66890,17.91,29.49,49.85,37250,61340,103690
A51,2,Human Resources Specialists,18340,2.2,33.9,70510,17.98,31.59,53.92,37400,65710,112160
A51,2,Labor Relations Specialists,1110,12.3,30.71,63870,14.91,28.41,51.63,31010,59090,107390
A51,2,Logisticians,6250,4.6,42.19,87760,25.32,40.5,61.91,52670,84240,128780
A51,2,Management Analysts,45960,5.9,49.43,102810,26.49,45.64,76.45,55110,94930,159020
A51,2,"Meeting, Convention, and Event Planners",3700,5.2,27.85,57930,15.83,25.57,44.23,32920,53180,92000
A51,2,Fundraisers,2200,8.5,29.48,61310,16.22,27.77,46.72,33750,57760,97170
